Id,OriginLatitude,OriginLongitude,DestinationLatitude,DestinationLongitude,Miles,NumStops,Price,HazMat,Pickup
22462878,42.73,-87.87,39.08,-89.11,272.0,2,700.0,0,2021-02-16 07:45:00
22463050,39.25,-89.06,42.23,-87.29,285.0,2,950.0,0,2021-02-21 07:00:00
22463052,39.83,-89.59,42.26,-87.88,282.0,2,950.0,0,2021-02-21 07:00:00
22463130,41.84,-87.58,39.4,-87.44,216.0,2,1096.0,0,2021-02-18 07:00:00
22463188,41.68,-87.33,39.21,-87.46,215.0,2,900.0,0,2021-02-20 08:00:00
22463334,42.5,-87.82,33.28,-96.93,913.0,2,2500.0,0,2021-02-19 08:15:00
22463337,33.35,-96.96,33.9,-96.75,24.0,2,600.0,0,2021-02-18 09:15:00
22463457,33.66,-96.8,26.61,-96.78,524.0,2,525.0,0,2021-02-18 08:30:00
22463459,32.83,-105.06,42.03,-88.61,1452.0,2,2800.0,0,2021-02-15 08:30:00
22463506,42.74,-88.74,39.78,-83.09,373.0,2,1800.0,0,2021-02-19 08:30:00
22463579,41.74,-92.12,42.26,-88.63,263.0,2,1350.0,0,2021-02-15 09:30:00
22463580,29.65,-94.72,42.97,-87.7,1129.0,2,2751.0,0,2021-02-15 08:30:00
22463593,33.63,-96.73,41.64,-85.55,1010.0,2,1900.0,0,2021-02-16 08:30:00
22463616,42.04,-87.27,40.19,-82.81,357.0,2,1600.0,0,2021-02-19 08:30:00
22463624,30.04,-97.64,29.96,-97.54,36.0,2,575.0,0,2021-02-16 08:30:00
22463665,30.82,-94.07,33.9,-96.19,290.0,2,650.0,0,2021-02-23 08:30:00
22463668,30.25,-94.35,33.22,-96.13,289.0,2,805.0,0,2021-02-23 08:30:00
22463724,33.17,-96.86,30.01,-94.94,238.0,2,700.0,0,2021-02-22 08:30:00
22463870,39.6,-85.42,41.69,-83.44,224.0,2,1200.0,0,2021-02-19 08:45:00
22463939,39.0,-89.85,42.19,-93.97,372.0,2,906.0,0,2021-02-22 08:45:00
22463941,40.73,-85.5,39.78,-85.83,69.0,2,600.0,0,2021-02-18 08:45:00
22464032,33.0,-96.88,30.64,-94.53,272.0,2,600.0,0,2021-02-19 08:45:00
22464103,30.6,-97.44,26.21,-97.71,265.0,2,596.0,0,2021-02-26 08:45:00
22464173,41.26,-87.69,40.97,-85.22,208.0,2,1147.0,0,2021-02-22 08:00:00
22464375,40.36,-84.96,33.4,-96.06,1014.0,2,2238.0,0,2021-02-16 08:00:00
22464404,30.46,-94.78,33.45,-96.13,211.0,2,508.0,0,2021-02-16 09:00:00
22464419,41.35,-84.76,33.74,-96.16,1046.0,2,2400.0,0,2021-02-17 09:00:00
22464480,30.64,-94.83,33.63,-96.01,210.0,2,464.0,0,2021-02-16 09:00:00
22464488,33.45,-96.7,30.64,-95.04,233.0,2,873.0,0,2021-02-16 09:00:00
22464513,30.26,-94.98,33.85,-96.94,210.0,2,375.0,0,2021-02-16 09:00:00
22464538,33.59,-96.51,30.95,-95.31,236.0,2,552.0,0,2021-02-17 09:00:00
22464619,33.78,-96.06,30.29,-95.35,233.0,2,700.0,0,2021-02-18 09:15:00
22464663,33.0,-96.0,33.0,-96.0,14.0,2,400.0,0,2021-02-15 09:15:00
22464870,39.77,-89.54,30.1,-97.46,880.0,2,1658.0,0,2021-02-23 09:30:00
22464992,41.8,-87.86,39.15,-89.22,237.0,2,1400.0,0,2021-02-10 09:30:00
22465068,33.08,-96.49,33.45,-96.85,40.0,2,390.0,0,2021-02-17 09:30:00
22465171,42.62,-88.0,40.73,-81.73,395.0,2,1906.0,0,2021-02-19 09:45:00
22465289,42.61,-87.39,39.07,-83.53,310.0,2,750.0,0,2021-02-18 08:45:00
22465397,29.64,-97.43,42.31,-93.45,1007.0,2,2055.0,0,2021-02-17 10:45:00
22465437,30.19,-94.52,33.23,-96.37,253.0,2,782.0,0,2021-02-16 09:45:00
22465469,40.43,-82.47,41.47,-86.12,268.0,2,910.0,0,2021-02-22 09:00:00
22465536,42.35,-87.91,38.78,-88.36,259.0,2,1000.0,0,2021-02-17 09:00:00
22465615,28.0,-99.21,42.54,-87.61,1323.0,2,2535.0,0,2021-02-17 09:00:00
22465616,28.45,-99.02,42.11,-87.53,1326.0,2,2800.0,0,2021-02-17 09:00:00
22465618,28.05,-99.29,42.57,-87.48,1323.0,2,2800.0,0,2021-02-17 09:00:00
22465639,42.15,-87.94,39.13,-83.71,274.0,2,1500.0,0,2021-02-21 09:00:00
22465646,42.94,-87.37,39.93,-83.89,276.0,2,1500.0,0,2021-02-20 09:00:00
22465647,42.23,-87.21,39.01,-83.12,274.0,2,1600.0,0,2021-02-21 09:00:00
22465681,30.36,-97.61,33.34,-96.25,194.0,2,723.0,0,2021-02-16 10:00:00
22465714,42.41,-85.46,42.27,-87.65,91.0,2,600.0,0,2021-02-15 09:00:00
22465772,41.18,-86.36,41.28,-80.58,311.0,2,1100.0,0,2021-02-23 09:00:00
22465824,30.83,-94.48,30.78,-97.35,179.0,2,500.0,0,2021-02-16 10:00:00
22465861,33.15,-96.46,30.46,-94.6,252.0,2,780.0,0,2021-02-16 11:00:00
22465929,41.12,-87.27,40.48,-88.35,130.0,2,1100.0,0,2021-02-22 10:00:00
22465981,42.31,-87.86,41.43,-81.59,391.0,2,1300.0,0,2021-02-19 10:15:00
22466026,30.59,-94.31,30.78,-97.24,175.0,2,700.0,0,2021-02-16 10:15:00
22466028,30.59,-94.44,30.07,-97.04,173.0,2,600.0,0,2021-02-17 10:15:00
22466029,30.03,-94.52,30.99,-97.77,180.0,2,500.0,0,2021-02-17 10:15:00
22466030,30.92,-94.91,30.3,-97.73,180.0,2,700.0,0,2021-02-17 10:15:00
22466036,30.21,-94.07,30.29,-97.12,177.0,2,600.0,0,2021-02-18 10:15:00
22466037,30.42,-94.79,30.34,-97.34,173.0,2,500.0,0,2021-02-19 10:15:00
22466039,30.4,-94.77,30.69,-97.38,176.0,2,500.0,0,2021-02-19 10:15:00
22466045,40.12,-83.37,41.92,-81.1,191.0,2,800.0,0,2021-02-16 11:15:00
22466075,30.07,-94.5,40.9,-82.07,1221.0,2,2250.0,0,2021-02-15 10:15:00
22466095,30.37,-94.4,29.2,-97.52,217.0,2,701.0,0,2021-02-18 09:15:00
22466119,28.61,-99.35,42.38,-87.09,1322.0,2,2900.0,0,2021-02-18 10:15:00
22466121,28.99,-99.09,42.09,-87.94,1323.0,2,2539.0,0,2021-02-18 10:15:00
22466122,28.14,-99.56,42.39,-87.15,1326.0,2,2900.0,0,2021-02-18 10:15:00
22466123,28.93,-99.73,42.9,-87.31,1317.0,2,2800.0,0,2021-02-18 10:15:00
22466186,30.22,-94.14,29.94,-97.41,225.0,2,739.0,0,2021-02-18 09:30:00
22466244,40.36,-81.31,39.58,-84.49,144.0,2,809.0,0,2021-02-17 11:30:00
22466247,41.68,-90.85,32.48,-101.35,1112.0,2,2600.0,0,2021-02-22 10:30:00
22466302,33.0,-97.0,33.0,-97.0,1.0,2,325.0,0,2021-02-18 10:30:00
22466607,39.15,-87.06,38.91,-87.34,125.0,2,1100.0,0,2021-02-17 10:30:00
22466621,33.37,-96.69,30.94,-94.23,268.0,2,650.0,0,2021-02-22 10:30:00
22466641,41.88,-84.13,28.25,-99.68,1491.0,2,1975.0,0,2021-02-17 10:30:00
22466678,42.25,-87.75,28.51,-99.49,1353.0,2,2150.0,0,2021-02-16 11:30:00
22466933,40.57,-82.1,41.7,-84.86,151.0,2,1036.0,1,2021-02-27 10:45:00
22466963,26.8,-97.49,32.47,-105.7,780.0,2,1600.0,0,2021-02-17 10:45:00
22466975,42.41,-91.29,35.89,-101.68,938.0,2,3200.0,0,2021-02-15 10:45:00
22467148,40.2,-88.7,41.53,-83.87,350.0,2,1500.0,0,2021-02-22 10:00:00
22467208,39.25,-90.0,41.1,-85.84,302.0,2,1276.0,0,2021-02-22 10:00:00
22467398,33.52,-96.43,33.02,-96.27,43.0,2,150.0,0,2021-02-16 10:00:00
22467428,39.89,-82.93,39.5,-86.08,327.0,2,1200.0,0,2021-02-17 11:00:00
22467471,40.86,-81.65,33.8,-96.49,1118.0,2,2400.0,0,2021-02-15 12:00:00
22467528,42.81,-87.21,40.03,-85.88,205.0,2,1000.0,0,2021-02-18 11:00:00
22467546,42.4,-87.66,41.54,-81.24,361.0,2,1500.0,0,2021-02-16 11:00:00
22467659,40.97,-86.05,40.43,-86.58,634.0,3,1900.0,0,2021-02-15 12:15:00
22467701,30.8,-94.76,32.83,-98.67,317.0,2,850.0,0,2021-02-16 12:15:00
22467705,30.12,-94.2,32.59,-98.34,318.0,2,850.0,0,2021-02-18 12:15:00
22467791,32.92,-105.27,33.19,-96.7,629.0,2,1600.0,0,2021-02-17 11:15:00
22467818,30.66,-94.18,26.74,-96.8,366.0,2,469.0,0,2021-02-17 11:15:00
22467820,39.68,-89.69,34.02,-101.15,862.0,2,3100.0,0,2021-02-20 11:15:00
22467997,42.61,-90.95,40.35,-84.91,393.0,2,1400.0,0,2021-02-16 11:30:00
22468070,30.6,-97.46,26.54,-97.63,261.0,2,400.0,0,2021-02-26 11:30:00
22468071,30.81,-97.29,31.58,-96.64,122.0,2,300.0,0,2021-02-26 11:30:00
22468455,42.53,-88.67,40.34,-82.84,407.0,2,1600.0,0,2021-02-17 11:45:00
22468472,33.99,-96.3,33.76,-96.16,29.0,2,303.0,0,2021-02-23 11:45:00
22468572,33.7,-96.78,29.94,-97.03,277.0,2,750.0,0,2021-02-19 11:45:00
22468643,33.54,-96.4,40.64,-85.14,948.0,2,1700.0,0,2021-02-19 11:45:00
22468649,32.23,-98.08,33.76,-96.59,157.0,2,450.0,0,2021-02-16 11:45:00
22468652,32.21,-98.1,33.23,-96.98,162.0,2,600.0,0,2021-02-16 11:45:00
22468653,33.62,-96.77,40.88,-85.62,951.0,2,1900.0,0,2021-02-19 11:45:00
22468720,38.64,-85.84,40.78,-85.26,127.0,2,300.0,0,2021-02-16 11:45:00
22468721,38.65,-85.0,40.48,-85.05,123.0,2,300.0,0,2021-02-16 11:45:00
22468806,42.0,-92.0,42.0,-92.0,18.0,2,500.0,0,2021-02-22 11:00:00
22469035,30.68,-94.94,33.62,-96.88,276.0,2,448.0,0,2021-02-17 12:00:00
22469066,30.58,-94.41,33.62,-96.37,296.0,2,500.0,0,2021-02-16 12:00:00
22469069,42.06,-87.2,42.69,-87.59,36.0,2,500.0,0,2021-02-20 11:00:00
22469111,41.73,-84.95,42.11,-87.44,174.0,2,900.0,0,2021-02-15 11:00:00
22469155,40.5,-85.62,43.16,-92.34,522.0,2,1736.0,0,2021-02-23 13:00:00
22469156,41.68,-84.09,42.57,-87.17,173.0,2,1000.0,0,2021-02-19 12:00:00
22469299,33.96,-96.36,30.66,-94.89,269.0,2,576.0,0,2021-02-19 12:15:00
22469300,33.83,-96.57,30.67,-94.02,268.0,2,700.0,0,2021-02-18 12:15:00
22469301,33.58,-96.48,30.35,-94.39,277.0,2,794.0,0,2021-02-18 12:15:00
22469722,30.09,-94.21,41.21,-81.66,1326.0,2,2600.0,0,2021-02-15 13:30:00
22469736,42.86,-88.26,39.28,-83.7,361.0,2,1200.0,0,2021-02-17 13:30:00
22469740,29.29,-97.56,34.56,-101.61,404.0,2,1400.0,0,2021-02-22 13:30:00
22469838,39.14,-87.47,38.39,-88.09,101.0,2,700.0,0,2021-02-23 12:30:00
22469932,40.49,-82.83,40.46,-82.79,413.0,3,1600.0,0,2021-02-15 12:45:00
22470056,33.01,-96.56,33.2,-96.98,22.0,2,200.0,0,2021-02-19 12:45:00
22470058,33.8,-96.25,30.03,-97.71,259.0,2,600.0,0,2021-02-17 12:45:00
22470062,33.65,-96.7,30.8,-97.54,254.0,2,544.0,0,2021-02-18 12:45:00
22470077,42.35,-87.16,42.91,-87.96,28.0,2,500.0,0,2021-02-20 12:45:00
22470267,43.74,-93.6,42.19,-87.86,366.0,2,1500.0,0,2021-02-16 12:00:00
22470303,41.26,-87.35,39.59,-87.01,210.0,2,1750.0,0,2021-02-20 12:00:00
22470422,42.99,-87.59,40.93,-82.7,357.0,2,1400.0,0,2021-02-16 13:00:00
22470464,42.02,-87.97,38.48,-88.65,256.0,2,900.0,0,2021-02-17 13:00:00
22470573,38.46,-85.95,40.15,-82.67,210.0,2,800.0,0,2021-02-16 13:15:00
22470615,40.56,-85.9,28.61,-99.92,1317.0,2,1600.0,0,2021-02-17 13:15:00
22470685,40.2,-85.55,39.23,-84.62,105.0,2,2147.0,0,2021-02-26 13:15:00
22470696,33.19,-96.88,30.74,-94.3,244.0,2,818.0,1,2021-02-19 13:15:00
22470719,42.97,-88.32,41.45,-83.58,321.0,2,1550.0,0,2021-02-17 13:30:00
22470815,42.18,-87.35,40.87,-85.61,190.0,2,1500.0,0,2021-02-24 13:30:00
22470878,40.04,-84.17,33.44,-96.09,1014.0,2,2300.0,0,2021-02-16 14:30:00
22470923,40.81,-88.64,42.69,-84.28,314.0,2,1194.0,0,2021-02-22 13:30:00
22470924,30.42,-94.43,41.94,-82.26,1325.0,2,2515.0,0,2021-02-17 13:30:00
22470963,29.28,-99.47,33.27,-96.21,433.0,2,1750.0,0,2021-02-15 13:30:00
22471270,42.14,-87.91,41.76,-83.45,280.0,2,1200.0,0,2021-02-17 13:45:00
22471284,41.71,-87.12,42.84,-92.28,281.0,2,1400.0,0,2021-02-23 13:45:00
22471370,40.63,-84.55,40.27,-82.84,85.0,2,500.0,0,2021-02-22 13:45:00
22471768,42.31,-87.52,42.84,-87.65,40.0,2,381.0,0,2021-02-20 14:00:00
22471769,42.02,-87.08,42.34,-87.01,37.0,2,397.0,0,2021-02-22 14:00:00
22471772,42.3,-87.22,42.03,-87.1,40.0,2,375.0,0,2021-02-22 14:00:00
22471796,40.21,-85.36,40.69,-82.72,221.0,2,1050.0,0,2021-02-17 15:00:00
22471826,34.0,-97.0,34.0,-97.0,16.0,2,300.0,1,2021-02-23 14:00:00
22471888,39.81,-85.26,41.67,-81.89,325.0,2,1200.0,0,2021-02-17 14:15:00
22471896,42.95,-88.96,39.49,-84.34,380.0,2,1900.0,0,2021-02-17 14:15:00
22471954,42.18,-87.47,42.82,-87.53,34.0,2,300.0,0,2021-02-22 14:15:00
22472009,41.15,-81.2,42.82,-88.42,410.0,2,1050.0,0,2021-02-16 14:15:00
22472015,31.01,-95.13,30.93,-94.04,118.0,2,567.0,0,2021-02-16 14:15:00
22472017,30.96,-94.38,32.61,-105.3,760.0,2,1100.0,0,2021-02-19 14:15:00
22472019,33.45,-96.44,32.74,-96.2,22.0,2,413.0,0,2021-02-18 14:15:00
22472048,41.96,-85.67,40.62,-89.88,309.0,3,1100.0,0,2021-02-17 14:30:00
22472073,42.74,-88.19,39.53,-83.2,369.0,2,1600.0,0,2021-02-19 14:30:00
22472117,42.16,-87.13,42.08,-87.89,35.0,2,425.0,0,2021-02-20 14:30:00
22472179,34.78,-101.93,28.53,-99.73,546.0,2,1300.0,0,2021-02-15 14:30:00
22472190,41.73,-81.24,39.95,-89.27,541.0,2,2182.0,0,2021-02-17 14:30:00
22472379,39.04,-85.48,41.23,-81.02,317.0,2,1200.0,0,2021-02-17 14:30:00
22472434,32.57,-105.49,33.73,-96.08,646.0,2,599.0,0,2021-02-17 14:30:00
22472440,32.53,-105.96,33.87,-96.87,641.0,2,2325.0,0,2021-02-18 14:30:00
22472458,41.65,-87.57,30.69,-94.83,1029.0,2,2000.0,0,2021-02-17 14:30:00
22472568,40.23,-88.14,33.3,-99.77,929.0,2,2700.0,0,2021-02-22 14:30:00
22472663,38.86,-88.78,41.96,-84.21,369.0,2,1300.0,0,2021-02-16 14:45:00
22472712,42.98,-87.19,42.12,-88.01,62.0,2,500.0,0,2021-02-16 14:45:00
22472746,41.47,-81.26,42.64,-87.47,376.0,2,1123.0,0,2021-02-16 13:45:00
22472787,41.81,-83.78,26.58,-97.94,1597.0,2,3350.0,0,2021-02-15 15:45:00
22472911,40.26,-81.91,33.92,-96.34,1115.0,2,2200.0,0,2021-02-17 15:00:00
22472972,41.06,-80.8,33.58,-97.0,1177.0,2,2450.0,0,2021-02-17 15:00:00
22472984,41.43,-82.8,28.41,-99.5,1587.0,2,2200.0,0,2021-02-16 14:00:00
22473123,33.85,-96.27,34.2,-101.72,363.0,2,761.0,0,2021-02-16 15:00:00
22473175,40.88,-85.09,40.65,-83.89,131.0,2,1093.0,0,2021-02-22 15:00:00
22473193,38.74,-88.56,32.25,-105.35,1236.0,2,1800.0,0,2021-02-19 16:00:00
22473217,42.24,-87.84,41.06,-85.38,193.0,2,922.0,0,2021-02-18 15:15:00
22473259,38.81,-88.02,32.07,-105.4,1234.0,2,1900.0,0,2021-02-18 16:15:00
22473291,41.59,-90.15,41.32,-82.61,434.0,2,2500.0,0,2021-02-22 15:15:00
22473297,33.49,-96.52,33.77,-96.62,35.0,2,610.0,0,2021-02-17 15:15:00
22473395,42.64,-87.55,41.01,-80.79,404.0,2,1600.0,0,2021-02-18 15:30:00
22473440,41.75,-83.48,26.2,-97.23,1599.0,2,2600.0,0,2021-02-16 16:30:00
22473464,38.68,-87.85,33.11,-96.51,766.0,2,2050.0,0,2021-02-16 15:30:00
22473733,41.04,-87.13,41.71,-88.66,52.0,2,700.0,1,2021-02-19 15:30:00
22473982,42.94,-87.44,41.53,-80.21,412.0,2,1600.0,0,2021-02-18 15:30:00
22474004,42.2,-87.09,41.43,-80.91,407.0,2,1800.0,0,2021-02-19 15:30:00
22474114,33.29,-96.37,30.61,-94.11,236.0,2,875.0,0,2021-02-22 15:30:00
22474115,41.53,-87.2,30.2,-94.58,1035.0,2,3000.0,0,2021-02-17 15:30:00
22474116,41.35,-87.77,33.66,-96.62,889.0,2,2500.0,0,2021-02-19 15:30:00
22474121,41.98,-87.07,30.24,-94.04,1034.0,2,2339.0,0,2021-02-22 15:30:00
22474124,41.15,-87.49,33.38,-96.33,892.0,2,2900.0,0,2021-02-19 15:30:00
22474125,41.75,-87.48,30.03,-94.14,1032.0,2,2700.0,0,2021-02-19 15:30:00
22474138,30.2,-94.85,30.41,-94.57,46.0,2,325.0,0,2021-02-16 15:30:00
22474167,40.2,-85.3,42.9,-87.45,200.0,2,795.0,0,2021-02-19 15:30:00
22474169,34.0,-97.0,34.0,-97.0,1.0,2,600.0,0,2021-02-24 15:30:00
22474176,34.0,-96.0,34.0,-96.0,1.0,2,266.0,0,2021-02-19 15:30:00
22474177,34.0,-96.0,34.0,-96.0,1.0,2,450.0,0,2021-02-23 15:30:00
22474181,34.0,-97.0,34.0,-97.0,1.0,2,278.0,0,2021-02-18 15:30:00
22474183,33.0,-96.0,33.0,-96.0,1.0,2,150.0,0,2021-02-19 15:30:00
22474184,33.0,-97.0,33.0,-97.0,1.0,2,150.0,0,2021-02-18 15:30:00
22474185,33.0,-96.0,33.0,-96.0,1.0,2,125.0,0,2021-02-24 15:30:00
22474186,34.0,-97.0,34.0,-97.0,1.0,2,350.0,0,2021-02-24 15:30:00
22475216,38.5,-88.84,26.57,-97.71,1235.0,2,1700.0,0,2021-02-17 16:00:00
22475453,41.1,-87.23,40.72,-83.18,310.0,2,1150.0,0,2021-02-19 16:00:00
22475455,41.3,-87.27,40.35,-83.19,316.0,2,1268.0,0,2021-02-18 16:00:00
22475473,42.56,-88.95,42.1,-87.3,66.0,2,325.0,0,2021-02-23 16:00:00
22475557,38.56,-88.66,26.74,-97.91,1232.0,2,1540.0,0,2021-02-22 17:15:00
22475773,33.56,-96.8,40.82,-85.87,863.0,2,1700.0,0,2021-02-16 17:30:00
22475799,33.47,-96.95,33.14,-96.2,48.0,2,364.0,0,2021-02-17 16:30:00
22475847,33.83,-96.16,32.15,-95.12,89.0,2,600.0,0,2021-02-23 16:30:00
22476041,30.96,-95.72,28.15,-99.62,296.0,2,451.0,0,2021-02-17 15:45:00
22476105,33.9,-96.0,30.22,-94.07,243.0,2,550.0,0,2021-02-18 17:45:00
22476218,33.06,-96.5,42.08,-87.08,925.0,2,1050.0,0,2021-02-19 16:00:00
22476352,32.79,-105.95,40.0,-85.23,1420.0,2,3900.0,0,2021-02-18 16:00:00
22476505,41.76,-90.53,41.31,-82.18,433.0,2,1900.0,0,2021-02-22 17:30:00
22476522,42.19,-88.55,41.08,-81.31,443.0,2,2082.0,0,2021-02-23 17:30:00
22476556,32.27,-105.63,40.76,-85.66,1415.0,2,3600.0,0,2021-02-16 17:30:00
22476605,33.63,-96.99,30.49,-95.21,308.0,2,751.0,0,2021-02-17 17:30:00
22476606,33.96,-96.81,30.3,-95.09,314.0,3,667.0,0,2021-02-18 17:30:00
22476615,42.02,-95.52,32.25,-101.49,1016.0,2,2900.0,0,2021-02-24 17:30:00
22476724,42.8,-89.55,42.24,-87.7,144.0,2,1500.0,0,2021-02-17 17:00:00
22477059,40.83,-88.03,40.62,-83.34,277.0,2,1150.0,0,2021-02-18 19:45:00
22477080,40.83,-88.38,40.75,-83.05,276.0,2,1220.0,0,2021-02-19 19:00:00
22477661,42.82,-91.43,42.84,-87.83,224.0,2,1100.0,0,2021-02-17 01:30:00
22477662,42.81,-91.62,39.35,-82.99,559.0,2,1900.0,0,2021-02-23 01:30:00
22477663,42.72,-87.12,42.87,-87.62,31.0,2,773.0,0,2021-02-24 01:30:00
22477670,40.64,-85.12,31.33,-97.6,1026.0,2,2700.0,0,2021-02-19 01:30:00
22477819,33.5,-96.92,30.47,-94.66,245.0,2,675.0,0,2021-02-18 04:30:00
22477885,40.69,-82.38,39.71,-84.94,102.0,2,600.0,0,2021-02-16 04:00:00
22477987,29.64,-100.53,30.34,-94.0,341.0,2,1500.0,0,2021-02-22 06:00:00
22478028,33.34,-96.88,30.23,-94.09,247.0,2,425.0,0,2021-02-18 06:15:00
22478073,42.43,-86.6,29.64,-99.1,1381.0,2,2050.0,0,2021-02-17 07:30:00
22478253,41.66,-82.26,41.4,-87.3,300.0,2,496.0,0,2021-02-17 06:00:00
22478254,41.07,-82.11,41.04,-87.89,302.0,2,520.0,0,2021-02-17 06:00:00
22478266,32.28,-105.54,35.92,-101.87,436.0,2,1000.0,0,2021-02-17 06:00:00
22478459,42.64,-87.59,42.77,-93.14,324.0,2,1300.0,0,2021-02-22 07:15:00
22478460,42.16,-87.8,42.65,-83.87,255.0,2,1000.0,0,2021-02-24 07:15:00
22478491,42.47,-87.88,42.4,-83.69,255.0,2,1000.0,0,2021-02-22 07:15:00
22478507,42.59,-87.71,41.84,-81.32,371.0,2,1300.0,0,2021-02-16 08:15:00
22478580,40.36,-81.43,42.99,-87.19,402.0,2,1150.0,0,2021-02-22 07:15:00
22478608,40.65,-81.11,40.98,-81.99,351.0,3,1085.0,0,2021-02-23 07:15:00
22478669,30.88,-94.21,40.22,-85.6,1094.0,2,2009.0,0,2021-02-19 07:30:00
22478762,31.0,-94.0,31.0,-94.0,1.0,2,175.0,0,2021-02-18 07:30:00
22478802,40.26,-83.32,41.9,-81.14,194.0,2,1100.0,0,2021-02-16 08:30:00
22478817,42.62,-87.7,40.04,-90.83,235.0,2,1000.0,0,2021-02-18 07:45:00
22479029,26.26,-97.45,33.57,-96.08,531.0,2,1100.0,0,2021-02-16 07:00:00
22479374,41.87,-84.86,42.57,-87.43,193.0,2,600.0,0,2021-02-18 09:00:00
22479400,32.49,-95.51,33.78,-95.98,113.0,2,400.0,0,2021-02-19 09:00:00
22479411,33.15,-96.4,30.78,-95.03,284.0,2,550.0,0,2021-02-23 08:00:00
22479456,42.8,-87.9,41.03,-83.39,290.0,2,1400.0,0,2021-02-16 09:15:00
22479459,42.44,-87.49,41.7,-83.52,291.0,2,1350.0,0,2021-02-18 09:15:00
22479466,41.97,-82.82,42.19,-87.48,345.0,2,746.0,0,2021-02-16 08:15:00
22479596,40.47,-83.0,40.59,-82.45,410.0,3,1400.0,0,2021-02-16 08:15:00
22479695,42.93,-87.36,42.55,-87.8,40.0,2,477.0,0,2021-02-16 07:30:00
22479727,33.32,-96.57,30.36,-94.16,271.0,2,650.0,0,2021-02-21 08:30:00
22479832,42.15,-88.03,42.7,-87.34,32.0,2,550.0,0,2021-02-17 08:30:00
22479874,41.62,-83.06,41.35,-84.1,65.0,2,700.0,0,2021-02-16 08:30:00
22479891,42.24,-87.67,41.42,-83.96,276.0,2,1400.0,0,2021-02-22 08:30:00
22480000,40.55,-85.3,33.37,-96.58,891.0,2,1900.0,0,2021-02-24 08:45:00
22480192,40.84,-85.86,33.22,-96.01,886.0,2,2510.0,0,2021-02-24 08:45:00
22480317,42.87,-87.18,40.16,-82.1,373.0,2,1546.0,0,2021-02-17 08:00:00
22480374,42.16,-87.07,40.77,-87.78,113.0,2,600.0,0,2021-02-23 09:00:00
22480401,40.11,-87.35,39.59,-89.45,174.0,2,800.0,0,2021-02-22 08:00:00
22480402,40.94,-87.47,39.81,-89.77,172.0,2,901.0,0,2021-02-22 08:00:00
22480403,40.13,-87.62,39.6,-89.86,174.0,2,814.0,0,2021-02-22 08:00:00
22480588,43.0,-87.0,43.0,-87.0,1.0,2,150.0,0,2021-02-17 09:15:00
22480591,42.0,-87.0,42.0,-87.0,1.0,2,150.0,0,2021-02-18 09:15:00
22480596,40.81,-85.77,42.22,-85.76,140.0,2,950.0,0,2021-02-18 09:15:00
22480620,33.21,-96.06,34.39,-101.03,348.0,2,1200.0,0,2021-02-19 08:15:00
22480633,31.0,-94.0,31.0,-94.0,1.0,2,238.0,0,2021-02-16 09:15:00
22480640,29.94,-97.85,32.89,-94.45,308.0,2,925.0,0,2021-02-18 09:15:00
22480642,33.03,-96.34,42.11,-93.76,783.0,3,2000.0,1,2021-02-20 09:15:00
22480658,40.55,-90.93,40.09,-81.66,540.0,2,1800.0,0,2021-02-19 09:15:00
22480672,42.46,-87.47,40.2,-82.54,362.0,2,1197.0,0,2021-02-22 10:15:00
22480674,42.21,-87.74,40.08,-82.44,358.0,2,1400.0,0,2021-02-23 10:15:00
22480676,42.58,-87.67,40.61,-82.55,360.0,2,1400.0,0,2021-02-26 10:15:00
22480914,26.0,-98.0,26.0,-98.0,1.0,2,400.0,0,2021-02-14 09:30:00
22480957,31.8,-95.18,30.42,-94.72,117.0,2,800.0,0,2021-02-22 09:30:00
22481004,30.22,-94.64,38.47,-87.56,885.0,2,2500.0,0,2021-02-17 10:30:00
22481053,41.03,-87.17,41.6,-88.54,89.0,2,766.0,0,2021-02-17 09:30:00
22481225,33.31,-96.93,33.17,-96.33,54.0,2,375.0,0,2021-02-22 08:45:00
22481287,30.17,-95.0,30.19,-94.12,43.0,2,377.0,0,2021-02-16 09:45:00
22481320,41.29,-87.46,42.8,-87.19,68.0,2,700.0,0,2021-02-17 09:45:00
22481395,42.54,-87.98,42.22,-87.48,32.0,2,500.0,0,2021-02-23 09:45:00
22481552,40.61,-84.03,40.13,-84.43,49.0,2,725.0,0,2021-02-18 09:00:00
22481661,40.85,-82.48,41.85,-86.82,281.0,2,980.0,0,2021-02-24 09:00:00
22481725,33.28,-96.64,30.6,-97.42,246.0,2,553.0,0,2021-02-19 08:00:00
22482053,42.5,-88.01,41.14,-81.34,407.0,2,1698.0,0,2021-02-20 10:15:00
22482060,40.97,-87.76,39.58,-89.66,171.0,2,437.0,0,2021-02-23 10:15:00
22482077,40.34,-86.07,42.26,-90.32,251.0,2,1050.0,0,2021-02-19 10:15:00
22482217,40.94,-85.55,39.03,-84.83,104.0,2,467.0,1,2021-02-24 10:30:00
22482349,39.32,-89.15,39.16,-84.75,342.0,2,1461.0,0,2021-02-27 10:30:00
22482370,41.73,-83.7,32.58,-105.24,1640.0,3,2500.0,0,2021-02-18 10:30:00
22482408,30.45,-94.56,29.9,-97.53,215.0,2,695.0,0,2021-02-19 09:30:00
22482413,42.88,-87.51,40.07,-85.09,203.0,2,375.0,0,2021-02-19 10:30:00
